#CaseId,Lat,Lon,AreaName,Number,Street1,Xstreet,City,County,State,Postal,Country,Airport,FreeForm,LimitedFreeForm
1073,48.4108,-122.292,,3801,Laurel Ct,,Mt Vernon,,WA,98274,USA,,,
1074,39.0897,-94.6356,,532,S 10th St,,Kansas City,,KS,66105,USA,,,
1075,40.4006,-80.093,,200,Keystone Dr,,Scott Twp,,PA,15106,USA,,,
1076,48.0957,-122.92,,51,Beach Dr,,Sequim,,WA,98382,USA,,,
1077,48.4207,-122.33,,101,S 9th St,,Mt Vernon,,WA,98274,USA,,,
1078,36.5919,-98.8672,,2582,Valley View Dr,,Waynoka,,OK,73860,USA,,,
1079,38.4749,-122.032,,8393,Pleasants Valley Rd,,Winters,,CA,95694,USA,,,
1080,48.5284,-122.26,,22416,Cully Rd,,Sedro-Woolley,,WA,98284,USA,,,
1081,34.624,-86.5445,,912,Mountain Gap Rd SE,,Huntsville,,AL,35803,USA,,,
1082,40.156471,-105.890114,,8,County Road 614,,Granby,,CO,80446,USA,,,
1083,45.3508,-122.597,,124,Molalla Ave,,Oregon City,,OR,97045,USA,,,
1084,34.6745,-86.5395,,4251,Carl T Jones Dr SE,,Huntsville,,AL,35802,USA,,,
1085,41.2182,-73.0646,,2080,Bridgeport Ave,,Milford,,CT,6460,USA,,,
1086,38.447,-121.915,,5285,Dixon Ave W,,Dixon,,CA,95620,USA,,,
1087,38.4457,-121.913,,5310,Dixon Ave W,,Dixon,,CA,95620,USA,,,
1088,43.5733,-116.548,,1910,E Railroad St,,Nampa,,ID,83687,USA,,,
1089,43.5742,-116.548,,1915,E Shortline Dr,,Nampa,,ID,83687,USA,,,
1090,40.0114,-122.407,,16952,Stagecoach Rd,,Corning,,CA,96021,USA,,,
1091,32.7097,-117.164,,420,1st Ave,,San Diego,,CA,92101,USA,,,
1092,34.7573,-86.6713,,5640,Oakwood Rd NW,,Huntsville,,AL,35806,USA,,,
1093,34.7565,-86.6643,,5471,Oakwood Rd  NW,,Huntsville,,AL,35806,USA,,,
1094,40.0183,-122.409,,16895,Elder Creek Cir,,Corning,,CA,96021,USA,,,
1095,34.0673,-84.0058,,1262,Plunketts Rd NE,,Buford,,GA,30519,USA,,,
1096,48.0916,-122.922,,3740,Diamond Point Rd,,Sequim,,WA,98382,USA,,,
1097,48.0886,-122.928,,22,Industrial Pky,,Sequim,,WA,98382,USA,,,
1098,48.0913,-122.925,,33,Lupine Dr,,Sequim,,WA,98382,USA,,,
1099,36.2924,-93.2664,,11637,US-62 E,,Harrison,,AR,72601,USA,,,
1100,41.2499,-73.0499,,137,Kozlowski Rd,,Milford,,CT,6461,USA,,,
1101,45.3371,-122.621,,140,Warner Parrott Rd,,Oregon City,,OR,97045,USA,,,
1102,35.5565,-77.3253,,1297,Naples Dr,,Greenville,,NC,27858,USA,,,
1103,35.5567,-77.3286,,1230,Naples Dr,,Greenville,,NC,27858,USA,,,
1104,35.5546,-77.3281,,1702,Tuscany Dr,,Greenville,,NC,27858,USA,,,
1105,35.2413,-79.2072,,301,Dogwood Lndg,,Vass,,NC,28394,USA,,,
1106,35.244,-79.2007,,318,Bald Cypress Dr,,Vass,,NC,28394,USA,,,
1107,42.918541,-88.766685,,W4761,Lower Hebron Rd,,Fort Atkinson,,WI,53538,USA,,,
1108,42.915901,-88.90464,,N2005,Burnham Rd,,Fort Atkinson,,WI,53538,USA,,,
1109,42.919399,-88.735611,,W4013,Lower Hebron Rd,,Fort Atkinson,,WI,53538,USA,,,
1110,42.921116,-88.714531,,W3644,Lower Hebron Rd,,Fort Atkinson,,WI,53538,USA,,,
1111,42.92617,-88.774918,,W4846,Mack Ln,,Fort Atkinson,,WI,53538,USA,,,
1112,42.930107,-88.680382,,W2896,Green Isle Dr,,Fort Atkinson,,WI,53538,USA,,,
1113,42.928879,-88.77433,,W4849,Shaner Ln,,Fort Atkinson,,WI,53538,USA,,,
1114,42.929039,-89.00396,,N2339,E Rockdale Rd,,Cambridge,,WI,53523,USA,,,
1115,42.924206,-88.571831,,N2398,Zion Rd,,Palmyra,,WI,53156,USA,,,
1116,42.929039,-88.645653,,N2437,Brattset Ln,,Jefferson,,WI,53549,USA,,,
1117,42.93441,-88.94899,,W8407,W Grove Rd,,Fort Atkinson,,WI,53538,USA,,,
1118,42.935181,-88.986404,,W9147,Waldman Rd,,Cambridge,,WI,53523,USA,,,
1119,42.937485,-88.661324,,N2676,Mehring Rd,,Jefferson,,WI,53549,USA,,,
1120,42.936195,-88.802094,,N2603,Kutz Rd,,Fort Atkinson,,WI,53538,USA,,,
1121,42.935757,-88.814705,,N2562,Curtis Mill Rd,,Fort Atkinson,,WI,53538,USA,,,
1122,42.866955,-88.080605,,S98W13282,Chick Evans Ct,,Muskego,,WI,53150,USA,,,
1123,42.867157,-88.081932,,S97W13388,Chick Evans Ct,,Muskego,,WI,53150,USA,,,
1124,42.96925,-88.28791,,S41W27017,Oak Grove Ln,,"Waukesha, Town of",,WI,53189,USA,,,
1125,42.950172,-88.330086,,S51W29167,Ridgefield Rd,,"Genesee, Town of",,WI,53189,USA,,,
1126,42.991604,-88.361145,,S29W30813,Wild Berry Ln,,"Genesee, Town of",,WI,53189,USA,,,
1127,42.991982,-88.365929,,S28W31048,Wild Berry Ln,,"Genesee, Town of",,WI,53189,USA,,,
1128,43.140129,-88.507027,,W383N6610,Deer Creek Ct,,"Oconomowoc, Town of",,WI,53066,USA,,,
1129,43.140541,-88.504517,,N66W38261,Deer Creek Ct,,"Oconomowoc, Town of",,WI,53066,USA,,,
1130,43.140549,-88.504303,,N66W38209,Deer Creek Ct,,"Oconomowoc, Town of",,WI,53066,USA,,,
1131,43.140594,-88.504257,,N66W38200,Deer Creek Ct,,"Oconomowoc, Town of",,WI,53066,USA,,,
1132,43.126114,-88.495316,,W378N5840,Valley Rd,,"Oconomowoc, Town of",,WI,53066,USA,,,
1133,43.123489,-88.495392,,N56W37771,Sunset Ln,,"Oconomowoc, Town of",,WI,53066,USA,,,
1134,43.126747,-88.295479,,N60W27580,Ainsworth Rd,,"Lisbon, Town of",,WI,53089,USA,,,
1135,43.119995,-88.302216,,W279N5630,Walnut Grove Dr,,"Lisbon, Town of",,WI,53089,USA,,,
1136,43.121658,-88.301933,,W279N5723,Walnut Grove Dr,,"Lisbon, Town of",,WI,53089,USA,,,
1137,43.123795,-88.301819,,W279N5828,Walnut Grove Dr,,"Lisbon, Town of",,WI,53089,USA,,,
1138,43.123177,-88.302696,,N57W27977,Teri Ln,,"Lisbon, Town of",,WI,53089,USA,,,
1139,43.12191,-88.300034,,N57W27811,Walnut Grove Ct,,"Lisbon, Town of",,WI,53089,USA,,,
1140,43.149525,-88.229004,,W242N7265,Ridgewood Rd,,"Lisbon, Town of",,WI,53089,USA,,,
1141,43.150192,-88.229576,,W243N7301,Ridgewood Rd,,"Lisbon, Town of",,WI,53089,USA,,,
1142,43.113873,-88.277885,,N52W26662,Arrowhead Dr,,"Lisbon, Town of",,WI,53072,USA,,,
1143,43.03973,-88.289452,,W272N732,Jills Dr,,"Pewaukee, Town of",,WI,53188,USA,,,
1144,43.131573,-88.507347,,W383N6151,Sand Beach Rd,,"Oconomowoc, Town of",,WI,53066,USA,,,
1145,43.134521,-88.506699,,W383N6317,Sand Beach Rd,,"Oconomowoc, Town of",,WI,53066,USA,,,
1146,42.977478,-88.37883,,W316S3680,Bennett Ct,,"Genesee, Town of",,WI,53189,USA,,,
1147,42.977413,-88.378807,,W317S3703,Bennett Ct,,"Genesee, Town of",,WI,53189,USA,,,
1148,43.00882,-88.320602,,S19W28818,Price Ct,,"Genesee, Town of",,WI,53188,USA,,,
1149,43.011269,-88.32209,,S18W28871,Price Ct,,"Genesee, Town of",,WI,53188,USA,,,
1150,43.00864,-88.323364,,W288S1955,Parkers PI,,"Genesee, Town of",,WI,53188,USA,,,
1151,43.009109,-88.324852,,S19W29190,Cambria Rd,,"Genesee, Town of",,WI,53188,USA,,,
1152,43.011375,-88.321999,,S18W28851,Price Ct,,"Genesee, Town of",,WI,53188,USA,,,
1153,42.87151,-88.434067,,W345S9475,Jericho Dr,,"Eagle, Town of",,WI,53119,USA,,,
1154,42.871929,-88.433746,,W344S9470,Jericho Dr,,"Eagle, Town of",,WI,53119,USA,,,
1156,42.975697,-88.247398,,W249S3790,Center Rd,,"Waukesha, Town of",,WI,53189,USA,,,
1157,43.997597,-89.200111,,W6357,Forest Hills Pky,,Neshkoro,,WI,54960,USA,,,
1158,43.99337,-89.359306,,W9537,Cypress Rd,,Wautoma,,WI,54982,USA,,,
1159,43.994411,-89.40818,,W10556,Czech Rd,,Coloma,,WI,54930,USA,,,
1160,43.994755,-89.220222,,W6731,Bannerman Junction Rd,,Neshkoro,,WI,54960,USA,,,
1161,43.994904,-89.238945,,W7111,S Oakwood Cir,,Neshkoro,,WI,54960,USA,,,
1162,43.994293,-89.25296,,W7501,Retreat Rd,,Neshkoro,,WI,54960,USA,,,
1163,43.995884,-89.501747,,N487,6th Ave,,Coloma,,WI,54930,USA,,,
1164,43.996231,-89.24028,,W7126,N Oakwood Cir,,Wautoma,,WI,54982,USA,,,
1165,43.996857,-89.459602,,W11586,Czech Ave,,Coloma,,WI,54930,USA,,,
1166,43.997528,-89.201836,,W6362,Czech Ave,,Neshkoro,,WI,54960,USA,,,
1167,43.997551,-89.195656,,W6257,Czech Ave,,Neshkoro,,WI,54960,USA,,,
1168,43.993805,-88.9067,,N360,36th Ct,,Berlin,,WI,54923,USA,,,
1169,43.99398,-89.100761,,N398,26th Ct,,Redgranite,,WI,54970,USA,,,
1170,20.224585,-155.769058,,53-4297,Akoni Pule Hwy,,Kapaau,,HI,96755,USA,,,
1171,20.226091,-155.77504,,53-4213,Akoni Pule Hwy,,Kapaau,,HI,96755,USA,,,
1172,20.231644,-155.804001,,54-3793,Akoni Pule Hwy,,Kapaau,,HI,96755,USA,,,
1173,40.731556,-73.868362,,61-15,Saunders St,,New York,,NY,11374,USA,,,
1174,40.731441,-73.868134,,61-27,Saunders St,,New York,,NY,11374,USA,,,
1175,40.731358,-73.867966,,61-31,Saunders St,,New York,,NY,11374,USA,,,
1176,40.731407,-73.868065,,61-29,Saunders St,,New York,,NY,11374,USA,,,
1177,40.731342,-73.867935,,61-31,Saunders St,,New York,,NY,11374,USA,,,
1178,40.731155,-73.867561,,61-43,Saunders St,,New York,,NY,11374,USA,,,
1179,40.73114,-73.867538,,61-40,Saunders St,,New York,,NY,11374,USA,,,
1180,40.731701,-73.86866,,61-7,Saunders St,,New York,,NY,11374,USA,,,
1181,40.731606,-73.868462,,61-15,Saunders St,,New York,,NY,11374,USA,,,
1182,19.518801,-155.920044,,81-6673,Hawaii Belt Rd,,Kealakekua,,HI,96750,USA,,,
1183,19.52039,-155.919083,,79-7597,Hawaii Belt Rd,,Kealakekua,,HI,96750,USA,,,
1184,19.648394,-156.00473,,74-5562,Makala Blvd,,Kailua Kona,,HI,96740,USA,,,
1185,19.800339,-155.986221,,72-2939,Queen Kaahumanu Hwy,,Kailua Kona,,HI,96740,USA,,,
1186,19.799953,-156.001938,,72-3201,Punaloa Pl,,Kailua Kona,,HI,96740,USA,,,
1187,19.800377,-156.00238,,72-3205,Punaloa PI,,Kailua Kona,,HI,96740,USA,,,
1188,19.803379,-156.003052,,72-3209,Ka Nehe Pl,,Kailua Kona,,HI,96740,USA,,,
1189,19.804558,-156.005432,,72-3150,Mauu Pili PI,,Kailua Kona,,HI,96740,USA,,,
1190,19.803596,-156.002014,,72-3223,Ka Nehe Pl,,Kailua Kona,,HI,96740,USA,,,
1191,19.803047,-156.004837,,72-3158,Mauu Pili Pl,,Kailua Kona,,HI,96740,USA,,,
1192,19.803503,-156.006622,,72-3164,Makani Eka Pl,,Kailua Kona,,HI,96740,USA,,,
1193,19.803629,-156.006546,,72-3162,Makani Eka Pl,,Kailua Kona,,HI,96740,USA,,,
1194,19.80526,-156.004669,,72-3130,Makani Eka Pl,,Kailua Kona,,HI,96740,USA,,,
1195,19.802895,-156.00853,,72-3190,Makani Eka Pl,,Kailua Kona,,HI,96740,USA,,,
1196,19.802559,-156.008514,,72-3191,Makani Eka Pl,,Kailua Kona,,HI,96740,USA,,,
1197,20.238144,-155.822067,,55-3545,Akoni Pule Hwy,,Hawi,,HI,96719,USA,,,
1198,20.237406,-155.821747,,55-3532,Akoni Pule Hwy,,Uninc Hawaii County,,HI,96719,USA,,,
1199,20.231644,-155.804001,,54-3793,Akoni Pule Hwy,,Kapaau,,HI,96755,USA,,,
1200,20.224585,-155.769058,,53-4297,Akoni Pule Hwy,,Kapaau,,HI,96755,USA,,,
1201,20.226091,-155.77504,,53-4213,Akoni Pule Hwy,,Kapaau,,HI,96755,USA,,,
1202,41.820496,-88.148079,,3S411,Herrick Rd,,Warrenville,,IL,60555,USA,,,
1203,41.954391,-88.0317,,5N302,IL-53,,Itasca,,IL,60143,USA,,,
1204,41.781487,-88.232094,,31W273,N Aurora Rd,,Naperville,,IL,60563,USA,,,
1205,20.023445,-155.670197,,65-1183,Kapiolani Rd,,Kamuela,,HI,96743,USA,,,
1206,20.023516,-155.67009,,65-1181,Kapiolani Rd,,Kamuela,,HI,96743,USA,,,
1207,20.024265,-155.671051,,65-1183,Owaowaka Rd,,Kamuela,,HI,96743,USA,,,
1208,20.02459,-155.671997,,65-1230,Hoku Rd,,Kamuela,,HI,96743,USA,,,
1209,20.024652,-155.672073,,65-1298,Hoku Rd,,Kamuela,,HI,96743,USA,,,
1210,20.02401,-155.670044,,65-1265,Ki Rd,,Kamuela,,HI,96743,USA,,,
1211,20.023197,-155.671005,,65-1250,Ohu Rd,,Kamuela,,HI,96743,USA,,,
1212,20.023966,-155.671051,,65-1241,Makapehu Rd,,Kamuela,,HI,96743,USA,,,
1213,20.024332,-155.670395,,65-1272,Ki Rd,,Kamuela,,HI,96743,USA,,,
1214,20.025188,-155.671021,,65-1283,Hoku Rd,,Kamuela,,HI,96743,USA,,,
1215,20.015099,-155.669861,,67-1248,Kulumanu St,,Kamuela,,HI,96743,USA,,,
1216,20.013836,-155.668945,,67-1218,Neleau PI,,Kamuela,,HI,96743,USA,,,
1217,20.014832,-155.669174,,67-1239,Kulumanu St,,Kamuela,,HI,96743,USA,,,
1218,20.02496,-155.663788,,65-1108,Church Rd,,Kamuela,,HI,96743,USA,,,
1219,20.015255,-155.315094,,41-520,Hawaii Belt Rd,,Paauilo,,HI,96776,USA,,,
1220,20.013784,-155.671066,,67-1277,Puaena St,,Kamuela,,HI,96743,USA,,,
1221,20.023991,-155.670074,,65-1258,Ohu Rd,,Kamuela,,HI,96743,USA,,,
1222,19.347935,-154.985046,,1-Dec,Kaimu Chain of Craters Rd,,Pahoa,,HI,96778,USA,,,
1223,,,,,SE Fwy,,Washington,,,20003,USA,,,
1224,,,,3145,Diamond Hill Rd,,Town of Cumberland,,RI,2864,USA,,,
1225,,,,,Feeney St,,Coal,,,17866,USA,,,
1226,,,,,Feeney St,,Coal twp,,,17866,USA,,,
1227,,,,,Feeney St,,Coal township,,,17866,USA,,,
1228,,,,,Pennsylvania-61,,Coal twp,,PA,,USA,,,
1229,,,,19,Walnut St,,Arlington,,MA,2476,USA,,,
1230,,,,168,US-9 (N),,Engllishtown,,NJ,7726,USA,,,
1231,,,,168,US-9 N,,Englishtown,,NJ,7726,USA,,,
1232,,,,7,Kathryn way,,sandown,,NH,,USA,,,
1233,,,,one,east 45th street,,Kansas City,,MO,,USA,,,
1234,,,,,30h street,,Wytheville,,VA,,USA,,,
1235,,,,398,east eleventh street,,Seal Beach,,CA,90740,USA,,,
1236,,,,735,south@figueroa,,Los Angeles,,CA,90017,USA,,,
1237,,,,15119,Robinwood,,Plymouth township,,MI,,USA,,,
1238,,,,15119,Robinwood,,Plymouth twp,,MI,,USA,,,
1239,,,,,Hollywood Ave ,,Ho-Ho-Kus,,NJ,7423,USA,,,
1240,,,,,Cleveland Rd ,,Saint Agatha,,ME,4772,USA,,,
1241,,,,,Cleveland Rd,,St Agatha,,ME,4772,USA,,,
1242,,,,3s 131,timber dr.,,warrenville,,IL,,USA,,,
1243,,,,3s131,timber dr.,,warrenville,,IL,,USA,,,
1244,,,,2279,Merrick Ave,,Merrick,,NY,11566,USA,,,
1245,,,,2199,Merrick Ave,,Merrick,,NY,11566,USA,,,
1246,,,,29w398,Grove Ave,,West Chicago,,IL,60185,USA,,,
1247,,,,300,New Jersey 18,,East Brunswick,,NJ,,USA,,,
1248,,,,300,RT-18,,East Brunswick,,NJ,,USA,,,
1250,36.32789,-119.6397,,,CHINA ALLE,,HANFORD,,CA,93230,USA,,,
1251,36.21437,-116.02165,,,CANDLE STICK AVENE,,PAHRUMP,,NV,89048,USA,,,
1252,32.62418,-117.13052,,,GRAND CARIBE CAUSWAY,,CORONADO,,CA,92118,USA,,,
1253,45.33635,-122.55549,,,MAPLE LANE ESTATS,,OREGON CITY,,OR,97045,USA,,,
1254,39.67906,-105.91473,,,EISENHOWER MEMORIAL TUNELS,,IDAHO SPRINGS,,CO,80452,USA,,,
1255,37.93358,-121.29428,,,FRENCH CAMP TURPIKE,,STOCKTON,,CA,95206,USA,,,
1256,,,,,Point Skaggs Springs Rd,,Geyserville,,CA,95441,USA,,,
1257,,,,26927,Valley Black Diamond Rd SE,,Maple Valley,,WA,98038,USA,,,
1258,,,,,Grand Mesa Scenic and Historic Bywy,,Cedaredge,,CO,81413,USA,,,
1259,,,,,Pass-Lockett Meadow Rd N,,Flagstaff,,AZ,86001,USA,,,
1260,,,,,Range Airport Perimeter Rd,,Watkins,,CO,80137,USA,,,
1261,,,,601,Luther King Jr Ave NE,,Albuquerque,,NM,87102,USA,,,
1262,,,,,Front Range Airport Peri Rd,,Watkins,,CO,80137,USA,,,
1263,,,,14241,Round Mountain Commu Church Rd,,Fayetteville,,AR,72701,USA,,,
1264,,,,760,Commons Shopping Ctr,,Greensburg,,IN,47240,USA,,,
1265,,,,27044,Charles  Lankford Jr Memorial Hwy,,Melfa,,VA,23410,USA,,,
1266,,,,1368,National Historical Pky,,Williamsburg,,VA,23185,USA,,,
1268,33.65950636,-111.9011029,,4243,W west pinnacle peak road,,,,,,USA,,,
1269,38.97746659,-77.31474339,,1800, presidential way,,,,,,USA,,,
1270,38.78647198,-77.27169668,,9431,goldfield lane,,,,,,USA,,,
1271,41.34048716,-82.32086183,,1300,State Route 18,,,,,,USA,,,
1272,33.53508202,-112.3268841,,4832,N 100th,,,,,,USA,,,
1273,29.55930109,-98.48321278,,26030, Sunny Meadow,,,,,,USA,,,
1274,30.23311973,-97.79731034,,,Lyndon B Johnson,,,,,,USA,,,
1275,33.97328089,-117.6377618,,,Pomona Rincon Rd,,,,,,USA,,,
1276,33.53508202,-112.3268841,,4832,north 107 lane,,,,,,USA,,,
1277,33.95170748,-84.56853746,,3317,asbury sq,,,,,,USA,,,
1278,39.75936534,-86.18617902,,325,south 10th street,,,,,,USA,,,
1279,35.11453103,-89.83069717,,4600,Aldridge Dr,,,,,,USA,,,
1280,32.72893037,-117.2162211,,2942,Kettner Boulevard,,,,,,USA,,,
1281,30.53331481,-97.59515053,,901,Round Rock Ave,,,,,,USA,,,
1282,38.25342989,-85.72116205,,2800,DeMel Ave,,,,,,USA,,,
1283,33.95170748,-84.56853746,,3317,Asbury Sq,,,,,,USA,,,
1284,36.4235567,-83.71529187,,114,Dante Rd,,,,,,USA,,,
1285,41.88884676,-87.62708186,,350,W Mart Center ,,,,,,USA,,,
1286,29.55930109,-98.48321278,,5521,Columbia road,,,,,,USA,,,
1287,33.53508202,-112.3268841,,4832,north 110th lane,,,,,,USA,,,
1288,40.68653659,-74.0033439,,55,east 55 street,,,,,,USA,,,
1289,35.90024806,-80.56125803,,200,D Memorial park drive,,,,,,USA,,,
1290,32.72893037,-117.2162211,,2942,Kettner Blvd,,,,,,USA,,,
1291,29.38958861,-94.99212429,,7302,Robin Lane,,,,,,USA,,,
1292,35.30933221,-80.73814365,,6811,Alydar,,,,,,USA,,,
1293,40.00707897,-74.90443844,,4320,Dearborn Cir,,,,,,USA,,,
1294,29.38958861,-94.99212429,,16870,Royal Crest ,,,,,,USA,,,
1295,40.70320712,-74.00424449,,55,East 55th Street,,,,,,USA,,,
1296,37.87617187,-122.2031697,,355,Eleventh Street,,,,,,USA,,,
1297,34.07069438,-118.4009159,,,Brighton Beach,,,,,,USA,,,
1298,33.80176667,-117.9030488,,,Sunrise,,,,,,USA,,,
1299,31.79277454,-106.5081416,,4740,N Mesa,,,,,,USA,,,
1300,36.59695401,-121.8726487,,,Josselyn canyon,,,,,,USA,,,
1301,32.86618372,-96.93056329,,1440,Carrollton ,,,,,,USA,,,
1302,42.49077248,-83.11102727,,28855,Delton Street,,,,,,USA,,,
1303,40.76880716,-96.62626822,,129,North 10,,,,,,USA,,,
1304,35.8414006,-83.583783,,1520,Woodhaven Ave,,,,,,USA,,,
1305,33.80176667,-117.9030488,,,sunrise ave,,,,,,USA,,,
1306,40.68653659,-74.0033439,,55,E 55th ,,,,,,USA,,,
1307,39.696407,-86.242139,,86,West,,,,,,USA,,,
1308,33.73673412,-112.0695447,,11159,W Venturi Drive,,,,,,USA,,,
1309,34.2648217,-118.7760667,,1037,Nordica Dr,,,,,,USA,,,
1310,29.41935127,-98.57395763,,139,Coyol St,,,,,,USA,,,
1311,27.76705446,-82.64604276,,4519,38th Ave North,,,,,,USA,,,
1312,38.87265092,-77.35202463,,,Hello,,,,,,USA,,,
