#CaseId,Lat,Lon,AreaName,Number,Street1,Xstreet,City,County,State,Postal,Country,Airport,FreeForm,LimitedFreeForm
1313,34.32543107,-112.1160428,,3090,North 3rd Ave,,,,,,USA,,,
1314,32.8148371,-116.962713,,,Highway 247,,,,,,USA,,,
1315,38.27828169,-122.2917025,,1400,W 11th St,,,,,,USA,,,
1316,40.68653659,-74.0033439,,84,West St,,,,,,USA,,,
1317,26.67293338,-81.95124553,,2656,NE Turner Ave,,,,,,USA,,,
1318,24.59611815,-81.77135714,,,Duval Street,,,,,,USA,,,
1319,34.09277022,-118.3791447,,2318,Duane St,,,,,,USA,,,
1320,34.03365506,-117.5179595,,,Santa Monica peir,,,,,,USA,,,
1321,30.21262151,-81.55194101,,1911,Wells Rd,,,,,,USA,,,
1322,34.91526388,-81.02043661,,1000,Seaboard St,,,,,,USA,,,
1323,37.25837682,-121.8532161,,4191,Senter Road,,,,,,USA,,,
1324,44.05460588,-123.0814252,,56,Almond Way,,,,,,USA,,,
1325,41.0733204,-74.01702447,,1733,1st Ave,,,,,,USA,,,
1326,38.67380005,-90.34041388,,9849,Manchester Road,,,,,,USA,,,
1327,42.52460372,-71.71323725,,55,Cambridgeside Place,,,,,,USA,,,
1328,27.80663634,-82.66270176,,4519,39av n,,,,,,USA,,,
1329,26.66924436,-81.90001234,,2656,NE Turner Ave,,,,,,USA,,,
1330,37.25489058,-121.8374842,,1501,Lewis St,,,,,,USA,,,
1331,30.17619711,-81.70981699,,,NE Jacksonville Rd,,,,,,USA,,,
1332,37.64386748,-77.49110381,,493,Arrowhead Dr,,,,,,USA,,,
1333,41.0733204,-74.01702447,,156,West Washington Ave,,,,,,USA,,,
1334,42.52460372,-71.71323725,,55,Cambridgeside Place,,,,,,USA,,,
1335,42.6370795,-82.92778718,,352,Lytle Pl,,,,,,USA,,,
1336,36.15309392,-86.80266729,,25,Vantage Way,,,,,,USA,,,
1337,37.25487382,-121.8374904,,2840,La Rhee Dr,,,,,,USA,,,
1338,41.0733204,-74.01702447,,156,W Washington Ave,,,,,,USA,,,
1339,36.22161944,-82.77774377,,160,Bird Dr,,,,,,USA,,,
1340,40.77412559,-73.99154858,,,Dr Theodore Kazimiroff Blvd,,,,,,USA,,,
1341,26.09879877,-80.28300204,,1373,NW 28th Ave,,,,,,USA,,,
1342,41.40636972,-85.25528323,,,E Yoland Rd,,,,,,USA,,,
1343,36.22161944,-82.77774377,,111,W Stone Dr,,,,,,USA,,,
1344,41.88377711,-87.62195266,,102, Woods ,,,,,,USA,,,
1345,37.35515208,-121.798351,,1004,Bennett Wy,,,,,,USA,,,
1346,40.84179033,-87.0840331,,723,N West St,,,,,,USA,,,
1347,38.87265092,-77.35202463,,1700,North Harvard Street,,,,,,USA,,,
1348,41.88377711,-87.62195266,,102,E Woods,,,,,,USA,,,
1349,31.93998344,-81.07027063,,,Ruth Ct,,,,,,USA,,,
1350,44.21268793,-103.3539594,,629,Main St,,,,,,USA,,,
1351,36.22783113,-83.85309573,,114,Dante Rd,,,,,,USA,,,
1352,41.88377711,-87.62195266,,102,Woods,,,,,,USA,,,
1353,41.51689727,-81.22049502,,11690,Bean Rd,,,,,,USA,,,
1354,40.77784359,-82.51358448,,1799,Portage Rd,,,,,,USA,,,
1355,26.10844952,-80.28914132,,3872,NW 72nd Ave,,,,,,USA,,,
1356,44.18450202,-94.01082023,,848,Mill Creek Rd NW,,,,,,USA,,,
1357,39.72122917,-121.8209301,,685,Manzanita Ct,,,,,,USA,,,
1358,44.18450202,-94.01082023,,848,Mill Creek Rd NW,,,,,,USA,,,
1359,42.14691716,-84.6431292,,10391,Folks Rd,,,,,,USA,,,
1360,42.84076332,-71.33929021,,,Mt Washington St,,,,,,USA,,,
1361,38.90781741,-104.8816635,,1805,N 30th St,,,,,,USA,,,
1362,35.66473635,-81.957202,,,Highway 421 ,,,,,,USA,,,
1363,32.39544786,-93.80701527,,2905,Municipal Pier Rd,,,,,,USA,,,
1364,39.96293164,-75.99735148,,509,Ellis Rd,,,,,,USA,,,
1365,32.55642266,-85.9193958,,240,Cornell Rd,,,,,,USA,,,
1366,39.59765437,-119.9216199,,,Elko Ave,,,,,,USA,,,
1367,33.22985245,-87.52663977,,700,15th St E,,,,,,USA,,,
1368,39.72918218,-104.9721043,,1635,Harrison St,,,,,,USA,,,
1369,41.26525111,-96.06726184,,444,S 16th St,,,,,,USA,,,
1370,33.7943852,-84.26351667,,2155,Ranchwood Dr NE,,,,,,USA,,,
1371,38.4580914,-77.41040998,,1119,Columbus Dr,,,,,,USA,,,
1372,37.80794754,-122.4110026,,2001,Chestnut St,,,,,,USA,,,
1373,34.80155908,-106.726864,,1038,Vasquez Ct SE,,,,,,USA,,,
1374,32.49332632,-85.93757028,,205,Preer Ave,,,,,,USA,,,
1375,41.7909976,-87.57493297,,,W 67th St & S Marshfield Ave,,,,,,USA,,,
1376,45.38232083,-122.5614108,,340,Warner Parrott Rd,,,,,,USA,,,
1377,40.5893161,-75.55768612,,3830,Dorney Park Rd,,,,,,USA,,,
1378,32.293157,-83.452075,,,Medical Center Dr,,,,,,USA,,,
1379,21.31908206,-157.9651132,,1655,Plumbago Court,,,,,,USA,,,
1380,41.4113051,-85.25949608,,,Yoland dr,,,,,,USA,,,
1381,44.78077152,-71.60004408,,,Rogers Rd,,,,,,USA,,,
1382,30.16329319,-95.4563295,,,Market St,,,,,,USA,,,
1383,34.91526388,-81.02043661,,1000,Seaboard St,,,,,,USA,,,
1384,36.31514326,-119.321713,,,S 5505 W,,,,,,USA,,,
1385,42.99638141,-83.74881096,,,Commerce Rd,,,,,,USA,,,
1386,32.60392264,-97.04581792,,7050,North Stemmons Freeway,,,,,,USA,,,
1387,34.75847684,-77.45727229,,233,Emerald Ridge Rd,,,,,,USA,,,
1388,34.026097,-84.352155,,1280,Alpharetta St,,,,,,USA,,,
1389,39.55276103,-75.69704481,,107,W Fifth St,,,,,,USA,,,
1390,41.67774892,-87.52890982,,140,N Lockwood Ave,,,,,,USA,,,
1391,47.57706105,-122.354629,,2310,Rainier Ave S,,,,,,USA,,,
1392,40.87750466,-81.4517818,,415,W Virginia Ave,,,,,,USA,,,
1393,39.17552412,-74.72782372,,501,E Stanton Rd,,,,,,USA,,,
1394,33.07525627,-96.91659769,,350,E Vista Ridge Mall Dr,,,,,,USA,,,
1395,38.872911,-77.20395912,,8204,Old Mill Rd,,,,,,USA,,,
1396,36.90960273,-76.28205199,,,Military Rd,,,,,,USA,,,
1397,38.49662509,-89.50303334,,1195,Stonewolf Trail,,,,,,USA,,,
1398,37.25486398,-121.8375045,,,Los Olivos Dr,,,,,,USA,,,
1399,35.34269121,-80.89911539,,501,W Park Ave,,,,,,USA,,,
1400,38.96506543,-77.00991677,,2301,M Street,,,,,,USA,,,
1401,39.21843314,-76.81334808,,10220,Owen Brown Rd,,,,,,USA,,,
1402,30.49346878,-87.581634,,29576,Perdido Beach Blvd,,,,,,USA,,,
1403,28.4157139,-81.20684982,,5965,Bent Pine Dr,,,,,,USA,,,
1404,42.35926728,-83.32376428,,11344,Deering St,,,,,,USA,,,
1405,30.16342692,-95.46112348,,9595,Six Pines Dr,,,,,,USA,,,
1406,36.38050675,-85.94967663,,33,Beech Hill Ln,,,,,,USA,,,
1407,35.16570273,-106.5734087,,6101,Signal Ave NE,,,,,,USA,,,
1408,41.84880887,-87.6237961,,102,S Wood St,,,,,,USA,,,
1409,34.12172735,-116.0536426,,,Weber St,,,,,,USA,,,
1410,33.11493782,-96.81097176,,6416,Landmark,,,,,,USA,,,
1411,42.39687823,-82.88181826,,2120,Lawley St,,,,,,USA,,,
1412,30.43441722,-91.14032653,,402,Lee Drive,,,,,,USA,,,
1413,37.13597634,-76.51798315,,,Route ,,,,,,USA,,,
1414,30.35053611,-94.75456952,,8103,Fox,,,,,,USA,,,
1415,37.13977057,-76.52094753,,,route 17,,,,,,USA,,,
1416,30.37496022,-89.3775599,,913,Bouie Rd,,,,,,USA,,,
1417,41.8382417,-87.6263495,,102,S Wood St,,,,,,USA,,,
1418,33.18652404,-79.63224364,,1003,French Santee Rd,,,,,,USA,,,
1419,42.83265802,-83.33507154,,1140,Butcher Rd,,,,,,USA,,,
1420,40.16459898,-75.89173986,,100,Quarry Rd,,,,,,USA,,,
1421,41.8382417,-87.6263495,,103,S Wood St,,,,,,USA,,,
1422,46.8744,-96.767906,,10066,20th St N,,,,,,USA,,,
1423,38.77791345,-76.94969058,,4312,Gorman Ter SE,,,,,,USA,,,
1424,27.93253779,-82.35584851,,10425,Frog Pond Dr,,,,,,USA,,,
1425,42.60717604,-71.23116379,,25,Shelburne Ave,,,,,,USA,,,
1426,40.70539438,-74.00755568,,84,West St,,,,,,USA,,,
1427,39.76057291,-104.9734425,,2929,Arapahoe ,,,,,,USA,,,
1428,39.25967038,-76.50048493,,3020,Delmar Ave,,,,,,USA,,,
1429,36.7911493,-76.00306731,,201,Timber Ridge Rd,,,,,,USA,,,
1430,42.83235559,-83.37402289,,1140,Butcher Rd,,,,,,USA,,,
1431,40.01843512,-111.739229,,,Payson Canyon Rd,,,,,,USA,,,
1432,32.73395903,-117.1215873,,3933,Broadway,,,,,,USA,,,
1433,29.4172818,-98.36906435,,6622,Utsa Blvd,,,,,,USA,,,
1434,26.63108093,-80.20899584,,4660,N Ocean Drive,,,,,,USA,,,
1435,41.65920808,-78.8743804,,31,New Jersey Ave,,,,,,USA,,,
1436,34.13874755,-80.86808005,,261,Pine Brook,,,,,,USA,,,
1437,33.73865945,-84.58366375,,2299,Main St,,,,,,USA,,,
1438,33.78893518,-117.9133822,,11931,Harbor Blvd,,,,,,USA,,,
1439,33.97717001,-118.3730201,,4345,W 59th St,,,,,,USA,,,
1440,34.74733609,-92.39739898,,11107,Paul Eells Dr,,,,,,USA,,,
1441,36.15444471,-115.1738882,,1918,Dry Falls,,,,,,USA,,,
1442,39.74915762,-74.21172419,,300,Crystal Ave,,,,,,USA,,,
1443,38.459044,-122.4228239,,1155,Mee street,,,,,,USA,,,
1444,42.278846,-73.260901,,190,Meadow St,,,,,,USA,,,
1445,36.14599361,-84.10216919,,141,R W ,,,,,,USA,,,
1446,40.66379147,-73.80152203,,50,E Maple St,,,,,,USA,,,
1447,47.28027999,-122.3067999,,206,5th St NE,,,,,,USA,,,
1448,35.23231066,-102.4152644,,,Oklahoma State Line,,,,,,USA,,,
1449,40.17880324,-79.54014595,,432,Linden Hall Rd,,,,,,USA,,,
1450,45.46218173,-122.607689,,10201,SE 82nd Ave,,,,,,USA,,,
1451,39.06547308,-94.57375645,,6920,State Ave,,,,,,USA,,,
1452,30.7759604,-86.53466972,,5543,Galaxy Dr,,,,,,USA,,,
1453,38.12707676,-78.43970806,,,Loblolly Rd,,,,,,USA,,,
1454,43.86823124,-116.4876979,,2119,W Blossom Ave,,,,,,USA,,,
1455,34.10069071,-80.91726102,,261,Rock Spring,,,,,,USA,,,
1456,36.08524267,-79.46290399,,1064,Loy St,,,,,,USA,,,
1457,40.39819987,-76.60460204,,,Jefferson St,,,,,,USA,,,
1458,44.11178648,-121.3118935,,,SW Lake Shore Dr,,,,,,USA,,,
1459,34.62876114,-84.58424558,,755,Braves Blvd NE,,,,,,USA,,,
1460,30.26307287,-81.75849453,,2400,3rd St S,,,,,,USA,,,
1461,34.89032252,-82.40431273,,,N Moore St,,,,,,USA,,,
1462,34.78476852,-77.39869138,,1002,Sage Green Ct,,,,,,USA,,,
1463,28.80464314,-82.57824424,,5590,S Boulevard Dr,,,,,,USA,,,
1464,29.77615178,-95.36792637,,3206,Revere St,,,,,,USA,,,
1465,33.79365003,-118.1659522,,1917,Long Beach Blvd,,,,,,USA,,,
1466,34.90489516,-82.02242445,,350,Pierpont Ave Ext,,,,,,USA,,,
1467,33.99243695,-117.7106072,,,Hidden Valley Pky,,,,,,USA,,,
1468,36.32779133,-86.6944321,,1000,Rivergate Pky,,,,,,USA,,,
1469,38.47284605,-75.12154707,,12003,Coastal Hwy,,,,,,USA,,,
1470,37.89827371,-122.309827,,1057,Shore Rd,,,,,,USA,,,
1471,42.25287673,-71.42325127,,,Campbell St,,,,,,USA,,,
1472,39.991291,-105.115099,,1023,W 104th Ave,,,,,,USA,,,
1473,42.92438795,-85.65763637,,,Ann St NE,,,,,,USA,,,
1474,34.15480663,-118.3953868,,3211,Colony View ,,,,,,USA,,,
1475,32.73395903,-117.1215873,,4944,Elm St,,,,,,USA,,,
1476,42.20828082,-83.63284094,,1651,Savannah Ct,,,,,,USA,,,
1477,41.42856348,-71.50103596,,,Broadmoor Rd,,,,,,USA,,,
1478,42.80863783,-77.70824943,,11586,Holland Glenwood Rd,,,,,,USA,,,
1479,33.77127718,-118.1782622,,3525,W Carson St,,,,,,USA,,,
1480,38.60448718,-89.9821043,,129,Pierce,,,,,,USA,,,
1481,40.50117244,-81.46801642,,1026,Brown Ave,,,,,,USA,,,
1482,34.15840122,-118.4566083,,3211,Colony View,,,,,,USA,,,
1483,39.42485401,-87.35792606,,1832,S 29th St,,,,,,USA,,,
1484,21.347962,-157.9111037,,2777,Kalakaua Ave,,,,,,USA,,,
1485,40.84105253,-73.03624033,,1864,Railroad Ave,,,,,,USA,,,
1486,41.11965963,-81.64428983,,1260,Euclid Ave,,,,,,USA,,,
1487,39.74527704,-104.941788,,7007,E 88th Ave,,,,,,USA,,,
1488,33.396388,-84.60119383,,88,Tapestry Ln,,,,,,USA,,,
1489,39.75404381,-84.24322871,,2150,Arbor Blvd,,,,,,USA,,,
1490,39.32816766,-74.41355309,,60,N Main St,,,,,,USA,,,
1491,35.17700102,-82.27232746,,1024,Milford Rd,,,,,,USA,,,
1492,47.47496477,-120.3387742,,828,Beacon,,,,,,USA,,,
1493,29.68232004,-98.49924141,,,Spect Rd,,,,,,USA,,,
1494,47.57489026,-122.396854,,312,N 67th St,,,,,,USA,,,
1495,43.61554454,-116.2299583,,2900,W Chinden Blvd,,,,,,USA,,,
1496,33.97110847,-117.3828012,,11057,Country Bluffs Rd,,,,,,USA,,,
1497,41.26587085,-81.79399665,,11100,Euclid Ave,,,,,,USA,,,
1498,34.42404379,-117.2876316,,12209,Hesperia Rd,,,,,,USA,,,
1499,37.5826906,-77.58072118,,3400,Mountain Rd,,,,,,USA,,,
1500,33.84387783,-117.8525806,,423,N Anaheim Blvd,,,,,,USA,,,
1501,38.08990002,-122.2203845,,101,Niles Rd,,,,,,USA,,,
1502,34.10101929,-84.18792151,,11875,Jones Bridge Rd,,,,,,USA,,,
1503,34.10101929,-84.18792151,,165,Fallen Leaf Court,,,,,,USA,,,
1504,33.69594276,-78.87599944,,1820,first ave,,,,,,USA,,,
1505,33.69594276,-78.87599944,,1820,21st Ave N,,,,,,USA,,,
1506,34.97967101,-101.8628641,,16500,I-27 ,,,,,,USA,,,
1507,39.81852008,-104.9826133,,3212,N Overland Trail,,,,,,USA,,,
1508,39.52907056,-119.8008832,,550,University Ter,,,,,,USA,,,
1510,,,,210,ANDOVER Sr,,PEABODY,,MA,,USA,,,
1511,,,,23,ROCKY HILL Rf,,AMESBURY,,MA,1913,USA,,,
1512,,,,12536,OLIVE BiVD,,ST LOUIS,,MO,63141,USA,,,
1513,,,,3118,BROAD ROCK BaVe,,RICHMOND,,VA,23224,USA,,,
1514,,,,114,E MAIN AVa,,FRAZEE,,MN,56544,USA,,,
1515,,,,402,S AVENiE,,MINNEAPOLIS,,MN,55425,USA,,,
1516,,,,45092,SD HInHWAY 28,,LAKE NORDEN,,SD,57248,USA,,,
1517,,,,2023,HlGHWeY 80 W,,JACKSON,,MS,39204,USA,,,
1518,,,,16,MANDEL Lm,,LARAMIE,,WY,82070,USA,,,
1519,,,,5200,US ROUrE 60,,HUNTINGTON,,WV,25705,USA,,,
1520,,,,1947,BLUEGRASS CoR,,CHEYENNE,,WY,82009,USA,,,
1521,,,,830,MEDICAL PLx,,JACKSON,,MS,39204,USA,,,
1522,,,,6380,RIDGEWOOD COURT Dt,,,,MS,39211,USA,,,
1523,,,,1,CHURCH STREaT,,ALBANY,,NY,12202,USA,,,
1524,,,,1947,BLUEGRASS CoR,,CHEYENNE,,WY,82009,USA,,,
1525,,,,332,ETHAN ALLEN Pku,,BURLINGTON,,VT,5408,USA,,,
1526,,,,1100,PASEO DEL PUEBLO Sut,,TAOS,,NM,87571,USA,,,
1527,,,,14100,W 8 MoLE RD,,OAK PARK,,MI,48237,USA,,,
1528,,,,120,STATa RD,,NEWAYGO,,MI,49337,USA,,,
1529,,,,9918,ALcA HWY,,ELMIRA,,MI,49730,USA,,,
1530,,,,133,BARNoM RD,,,,MA,1432,USA,,,
1531,,,,53,WoSER AVE,,WORCESTER,,MA,1607,USA,,,
1532,,,,53,WIaER AVE,,WORCESTER,,MA,1607,USA,,,
1533,,,,,PIEe 1,,EAST BOSTON,,MA,2128,USA,,,
1534,,,,2018,LAlE ST,,NILES,,MI,49120,USA,,,
1535,,,,275,CaNTReL AVE,,TULAROSA,,,88352,USA,,,
1536,,,,301,N LInCOLN RD,,ESCANABA,,MI,49829,USA,,,
1537,,,,,W WASHINGmeN RD,,ITHACA,,MI,48847,USA,,,
1538,,,,1803,MAPLEWOeD COMMONS DR,,ST LOUIS,,MO,63143,USA,,,
1539,,,,135,HARRISVILLE MoIN ST,,HARRISVILLE,,RI,2830,USA,,,
1540,,,,7520,NATaRAL BRIDGa RD,,ST LOUIS,,,63121,USA,,,
1541,,,,710,ROvKY HOCK CREEK RD,,EDENTON,,NC,27932,USA,,,
1542,,,,,NEW HaPE CHURCH RD,,RALEIGH,,NC,27604,USA,,,
1543,,,,1875,WoST RD,,TRENTON,,MI,48183,USA,,,
1544,,,,1001,SeUTHWoST BLVD,,JEFFERSON CITY,,MO,65109,USA,,,
1545,,,,1293,S 11nd ST,,NILES,,MI,49120,USA,,,
1546,,,,7120,WoyMING BLVD NE,,ALBUQUERQUE,,NM,87109,USA,,,
1547,,,,310,S 17H ST,,LARAMIE,,WY,82070,USA,,,
1548,,,,520,S 3R ST,,LARAMIE,,WY,82070,USA,,,
1549,,,,4850,S 108 ST,,MILWAUKEE,,WI,53228,USA,,,
1550,,,,223,KINGSBUR GRADE,,STATELINE,,NV,89449,USA,,,
1551,,,,1708,W NORTHWEST BLD,,SPOKANE,,WA,99205,USA,,,
1552,,,,1115,E PERSHING BV,,CHEYENNE,,WY,,USA,,,
1553,,,,,W 6 th st,,RUSK,,TX,75785,USA,,,
1554,,,,41,DpANIEL WEBSTER DR,,FRANKLIN,,NH,3235,USA,,,
1555,,,,5757,WAYNE NEWTOaN BLVD,,LAS VEGAS,,NV,89119,USA,,,
1556,,,,2265,W DUgBLIN GRAVILLE RD,,COLUMBUS,,OH,43085,USA,,,
1557,,,,3300,HARRInSiON AVE,,BUTTE,,MT,59701,USA,,,
1558,,,,624,NNEW BALLAS RD,,ST LOUIS,,MO,63141,USA,,,
1559,,,,1060,CR-96E,,ST PAUL,,MN,55127,USA,,,
1560,,,,2027,S BROADWAYST,,NEW ULM,,MN,56073,USA,,,
1561,,,,6,9TH AVENE,,MINNEAPOLIS,,MN,55413,USA,,,
1562,,,,436,FAYALRD,,EVELETH,,MN,55734,USA,,,
1563,,,,1039,E COUNTY LINERD,,JACKSON,,MS,39211,USA,,,
1564,,,,209,W46TH TER,,KANSAS CITY,,MO,64112,USA,,,
1565,,,,315,MAINAVE,,MOORHEAD,,MN,56560,USA,,,
1566,,,,706,MISSOURI BLVD,,JEFFERSON CITY,,MO,65109,USA,,,
1567,,,,1704,S CROATANHWY,,KILL DEVIL HILLS,,NC,27948,USA,,,
1568,,,,3180,US HIGHWAY 2W,,HAVRE,,MT,59501,USA,,,
1569,,,,1158,SOLDEN AVE,,TRENTON,,NJ,8610,USA,,,
1570,,,,4115,TWINCREEK DR,,BELLEVUE,,NE,68123,USA,,,
1571,,,,210,N 7THST,,LINCOLN,,NE,68508,USA,,,
1572,,,,,HIGHWAY20,,HARRISON,,,,USA,,,
1573,,,,401,NEWYORK AVE,,TRENTON,,NJ,8638,USA,,,
1574,,,,3030,US-64W,,PLYMOUTH,,NC,27962,USA,,,
1575,,,,4670,S900 E,,SALT LAKE CITY,,UT,84117,USA,,,
1576,,,,150,N 900W,,SALT LAKE CITY,,UT,84116,USA,,,
1577,,,,,N AVENUEJ,,BISHOP,,TX,78343,USA,,,
1578,,,,3500,S4000W,,SALT LAKE CITY,,UT,84120,USA,,,
1579,,,,855,US1,,AVENEL,,NJ,7001,USA,,,
1580,,,,1370,US- 2 E,,KALISPELL,,MT,59901,USA,,,
1581,,,,8111,MT -35 S,,BIGFORK,,MT,59911,USA,,,
1582,,,,6475,US - 93 S,,WHITEFISH,,MT,59937,USA,,,
1583,,,,2840,S 70 TH ST,,LINCOLN,,NE,68506,USA,,,
1584,,,,4412,S 42 ND ST,,OMAHA,,NE,68107,USA,,,
1585,,,,715,1 ST CORSO,,NEBRASKA CITY,,NE,68410,USA,,,
1586,,,,1149,R T-109,,CAPE MAY,,NJ,8204,USA,,,
1587,,,,2643,M T EPHRAIM AVE,,CAMDEN,,NJ,8104,USA,,,
1588,,,,5955,S HIGH WAY 16,,RAPID CITY,,SD,57701,USA,,,
1589,,,,5900,N E VIVION RD,,KANSAS CITY,,MO,64119,USA,,,
1590,,,,710,N 14T H ST,,FORT CALHOUN,,NE,68023,USA,,,
1591,,,,1631,PIN E LAKE RD,,LINCOLN,,NE,68512,USA,,,
1592,,,,5500,G ROVE ST,,MINNEAPOLIS,,MN,55436,USA,,,
1593,,,,109,AM PEY RD,,PAW PAW,,MI,49079,USA,,,
1594,,,,4670,S 9 00 E,,SALT LAKE CITY,,UT,84117,USA,,,
1595,,,,807,4TH S T S W,,ALBUQUERQUE,,,,USA,,,
1596,,,,2316,POMFANT ACCESSRD,,GOOSE CREEK,,SC,29445,USA,,,
1597,,,,302,POT JERSET BL VD,,JERSEY CITY,,NJ,7305,USA,,,
1598,,,,7200,EASTWOODe T FWY,,KANSAS CITY,,MO,64129,USA,,,
1599,,,,4747,WrANDOTTE Sta,,KANSAS CITY,,MO,64112,USA,,,
1600,,,,343,MADOWBROeK RD,,JACKSON,,MS,39206,USA,,,
1601,,,,3215,HARRISON AVEN W,,OLYMPIA,,WA,98502,USA,,,
1602,,,,one ,east 45th street,,Kansas city,,NO,,USA,,,
1603,,,,676,CR 1465,,,,,75455,USA,,,
1604,,,,676,Country road 1465,,,,,75455,USA,,,
2909,,,,9802,bay meadows,,jacksonville,,,,USA,,,
